artistName_x,Year,Month,Day,time,Sum of msPlayed,trackName,albumName,artistName_y,trackUri,playlists.name,track_id,hour
The Rolling Stones,2023,July,2,13:11:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,13
The Rolling Stones,2023,July,2,13:11:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,13
The Rolling Stones,2023,July,2,13:11:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,13
The Rolling Stones,2023,July,4,01:09:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,01
The Rolling Stones,2023,July,4,01:09:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,01
The Rolling Stones,2023,July,4,01:09:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,01
The Rolling Stones,2023,July,4,15:16:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,15
The Rolling Stones,2023,July,4,15:16:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,15
The Rolling Stones,2023,July,4,15:16:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,15
The Rolling Stones,2023,July,5,22:11:00,121626,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,22
The Rolling Stones,2023,July,5,22:11:00,121626,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,22
The Rolling Stones,2023,July,5,22:11:00,121626,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,22
The Rolling Stones,2023,July,5,22:12:00,80659,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,22
The Rolling Stones,2023,July,5,22:12:00,80659,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,22
The Rolling Stones,2023,July,5,22:12:00,80659,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,22
The Rolling Stones,2023,July,6,06:23:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,06
The Rolling Stones,2023,July,6,06:23:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,06
The Rolling Stones,2023,July,6,06:23:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,06
The Rolling Stones,2023,July,7,03:56:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,03
The Rolling Stones,2023,July,7,03:56:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,03
The Rolling Stones,2023,July,7,03:56:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,03
The Rolling Stones,2023,July,8,01:36:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,01
The Rolling Stones,2023,July,8,01:36:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,01
The Rolling Stones,2023,July,8,01:36:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,01
The Rolling Stones,2023,July,9,15:24:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,15
The Rolling Stones,2023,July,9,15:24:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,15
The Rolling Stones,2023,July,9,15:24:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,15
The Rolling Stones,2023,July,11,03:03:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,03
The Rolling Stones,2023,July,11,03:03:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,03
The Rolling Stones,2023,July,11,03:03:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,03
The Rolling Stones,2023,July,12,10:02:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,10
The Rolling Stones,2023,July,12,10:02:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,10
The Rolling Stones,2023,July,12,10:02:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,10
The Rolling Stones,2023,July,13,19:15:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,19
The Rolling Stones,2023,July,13,19:15:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,19
The Rolling Stones,2023,July,13,19:15:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,19
The Rolling Stones,2023,July,15,13:50:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,13
The Rolling Stones,2023,July,15,13:50:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,13
The Rolling Stones,2023,July,15,13:50:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,13
The Rolling Stones,2023,July,16,02:15:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,July,16,02:15:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,July,16,02:15:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,July,16,15:02:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,15
The Rolling Stones,2023,July,16,15:02:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,15
The Rolling Stones,2023,July,16,15:02:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,15
The Rolling Stones,2023,July,16,23:49:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,23
The Rolling Stones,2023,July,16,23:49:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,23
The Rolling Stones,2023,July,16,23:49:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,23
The Rolling Stones,2023,July,23,08:39:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,08
The Rolling Stones,2023,July,23,08:39:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,08
The Rolling Stones,2023,July,23,08:39:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,08
The Rolling Stones,2023,July,31,04:47:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,04
The Rolling Stones,2023,July,31,04:47:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,04
The Rolling Stones,2023,July,31,04:47:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,04
The Rolling Stones,2023,August,2,09:14:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,09
The Rolling Stones,2023,August,2,09:14:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,09
The Rolling Stones,2023,August,2,09:14:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,09
The Rolling Stones,2023,August,12,01:49:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,01
The Rolling Stones,2023,August,12,01:49:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,01
The Rolling Stones,2023,August,12,01:49:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,01
The Rolling Stones,2023,August,13,02:46:00,56014,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,August,13,02:46:00,56014,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,August,13,02:46:00,56014,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,August,13,02:56:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,August,13,02:56:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,August,13,02:56:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,August,13,05:31:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,05
The Rolling Stones,2023,August,13,05:31:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,05
The Rolling Stones,2023,August,13,05:31:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,05
The Rolling Stones,2023,August,13,13:51:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,13
The Rolling Stones,2023,August,13,13:51:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,13
The Rolling Stones,2023,August,13,13:51:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,13
The Rolling Stones,2023,August,14,02:53:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,August,14,02:53:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,August,14,02:53:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,August,14,21:29:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,21
The Rolling Stones,2023,August,14,21:29:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,21
The Rolling Stones,2023,August,14,21:29:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,21
The Rolling Stones,2023,August,15,03:12:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,03
The Rolling Stones,2023,August,15,03:12:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,03
The Rolling Stones,2023,August,15,03:12:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,03
The Rolling Stones,2023,August,16,01:26:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,01
The Rolling Stones,2023,August,16,01:26:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,01
The Rolling Stones,2023,August,16,01:26:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,01
The Rolling Stones,2023,August,16,22:43:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,22
The Rolling Stones,2023,August,16,22:43:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,22
The Rolling Stones,2023,August,16,22:43:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,22
The Rolling Stones,2023,August,18,23:15:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,23
The Rolling Stones,2023,August,18,23:15:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,23
The Rolling Stones,2023,August,18,23:15:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,23
The Rolling Stones,2023,August,19,19:09:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,19
The Rolling Stones,2023,August,19,19:09:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,19
The Rolling Stones,2023,August,19,19:09:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,19
The Rolling Stones,2023,August,20,13:52:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,13
The Rolling Stones,2023,August,20,13:52:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,13
The Rolling Stones,2023,August,20,13:52:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,13
The Rolling Stones,2023,August,21,10:23:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,10
The Rolling Stones,2023,August,21,10:23:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,10
The Rolling Stones,2023,August,21,10:23:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,10
The Rolling Stones,2023,August,22,01:59:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,01
The Rolling Stones,2023,August,22,01:59:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,01
The Rolling Stones,2023,August,22,01:59:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,01
The Rolling Stones,2023,August,23,02:06:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,August,23,02:06:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,August,23,02:06:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,August,23,11:14:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,11
The Rolling Stones,2023,August,23,11:14:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,11
The Rolling Stones,2023,August,23,11:14:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,11
The Rolling Stones,2023,August,24,02:52:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,August,24,02:52:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,August,24,02:52:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,August,24,07:16:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,07
The Rolling Stones,2023,August,24,07:16:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,07
The Rolling Stones,2023,August,24,07:16:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,07
The Rolling Stones,2023,August,25,20:14:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,20
The Rolling Stones,2023,August,25,20:14:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,20
The Rolling Stones,2023,August,25,20:14:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Rock Paper Scissors,63T7DJ1AFDD6Bn8VzG6JE8,20
The Rolling Stones,2023,August,26,02:05:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"1 or 11? Its Aces, Charles!",63T7DJ1AFDD6Bn8VzG6JE8,02
The Rolling Stones,2023,August,26,02:05:00,202266,"Paint It, Black",Aftermath,The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Missing Her,63T7DJ1AFDD6Bn8VzG6JE8,02
