artistName,Year,Month,Day,time,Sum of msPlayed,trackName
The Offspring,2023,July,19,1899-12-30 20:11:00,180160,The Kids Aren't Alright
The Offspring,2023,July,19,1899-12-30 20:14:00,177826,"You're Gonna Go Far, Kid"
The Offspring,2023,July,19,1899-12-30 20:43:00,202573,Want You Bad
The Offspring,2023,July,20,1899-12-30 09:53:00,17160,Come Out and Play
The Offspring,2023,July,20,1899-12-30 21:01:00,180160,The Kids Aren't Alright
The Offspring,2023,July,20,1899-12-30 21:04:00,177826,"You're Gonna Go Far, Kid"
The Offspring,2023,July,20,1899-12-30 21:33:00,197800,Come Out and Play
The Offspring,2023,July,21,1899-12-30 00:58:00,197800,Come Out and Play
The Offspring,2023,July,23,1899-12-30 02:55:00,257826,Self Esteem
The Offspring,2023,July,23,1899-12-30 03:54:00,197800,Come Out and Play
The Offspring,2023,July,26,1899-12-30 10:57:00,177826,"You're Gonna Go Far, Kid"
The Offspring,2023,July,29,1899-12-30 10:07:00,177826,"You're Gonna Go Far, Kid"
The Offspring,2023,July,31,1899-12-30 03:11:00,177826,"You're Gonna Go Far, Kid"
The Offspring,2023,July,31,1899-12-30 07:18:00,197800,Come Out and Play
The Offspring,2023,August,1,1899-12-30 21:03:00,177826,"You're Gonna Go Far, Kid"
The Offspring,2023,August,2,1899-12-30 09:01:00,46087,Come Out and Play
The Offspring,2023,August,4,1899-12-30 10:58:00,2790,"You're Gonna Go Far, Kid"
The Offspring,2023,August,4,1899-12-30 20:39:00,177826,"You're Gonna Go Far, Kid"
The Offspring,2023,August,5,1899-12-30 11:57:00,180160,The Kids Aren't Alright
The Offspring,2023,August,8,1899-12-30 01:57:00,197800,Come Out and Play
The Offspring,2023,August,11,1899-12-30 10:37:00,180160,The Kids Aren't Alright
The Offspring,2023,August,11,1899-12-30 21:47:00,188666,Pretty Fly (For A White Guy)
The Offspring,2023,August,12,1899-12-30 17:55:00,188666,Pretty Fly (For A White Guy)
The Offspring,2023,August,16,1899-12-30 09:59:00,3427,"You're Gonna Go Far, Kid"
The Offspring,2023,August,21,1899-12-30 21:02:00,257826,Self Esteem
The Offspring,2023,August,21,1899-12-30 21:20:00,177826,"You're Gonna Go Far, Kid"
The Offspring,2023,August,25,1899-12-30 00:52:00,62092,Original Prankster
The Offspring,2023,August,25,1899-12-30 04:55:00,197800,Come Out and Play
The Offspring,2023,August,28,1899-12-30 08:52:00,811,Come Out and Play
The Offspring,2023,August,31,1899-12-30 04:00:00,172466,Why Don't You Get A Job
The Offspring,2023,August,31,1899-12-30 04:31:00,134760,(Can't Get My) Head Around You
The Offspring,2023,September,2,1899-12-30 18:55:00,220946,Original Prankster
The Offspring,2023,September,3,1899-12-30 19:40:00,177826,"You're Gonna Go Far, Kid"
The Offspring,2023,September,4,1899-12-30 00:03:00,177826,"You're Gonna Go Far, Kid"
The Offspring,2023,September,4,1899-12-30 00:54:00,172466,Why Don't You Get A Job
The Offspring,2023,September,4,1899-12-30 18:48:00,169413,Hit That
The Offspring,2023,September,7,1899-12-30 01:59:00,169413,Hit That
The Offspring,2023,September,7,1899-12-30 05:03:00,220946,Original Prankster
The Offspring,2023,September,7,1899-12-30 05:38:00,177826,"You're Gonna Go Far, Kid"
The Offspring,2023,September,8,1899-12-30 03:31:00,177826,"You're Gonna Go Far, Kid"
The Offspring,2023,September,13,1899-12-30 10:49:00,197800,Come Out and Play
The Offspring,2023,September,14,1899-12-30 21:31:00,180160,The Kids Aren't Alright
The Offspring,2023,September,15,1899-12-30 04:47:00,197800,Come Out and Play
The Offspring,2023,September,16,1899-12-30 01:05:00,177826,"You're Gonna Go Far, Kid"
The Oh Hellos,2023,June,6,1899-12-30 04:42:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,June,6,1899-12-30 04:50:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,June,6,1899-12-30 10:34:00,203351,Constellations
The Oh Hellos,2023,June,7,1899-12-30 10:43:00,214820,Soap
The Oh Hellos,2023,June,7,1899-12-30 22:37:00,256006,Hello My Old Heart
The Oh Hellos,2023,June,10,1899-12-30 15:27:00,256006,Hello My Old Heart
The Oh Hellos,2023,June,11,1899-12-30 03:01:00,227910,Constellations
The Oh Hellos,2023,June,12,1899-12-30 01:48:00,256006,Hello My Old Heart
The Oh Hellos,2023,June,18,1899-12-30 02:40:00,214820,Soap
The Oh Hellos,2023,June,18,1899-12-30 18:16:00,227910,Constellations
The Oh Hellos,2023,June,29,1899-12-30 03:06:00,256006,Hello My Old Heart
The Oh Hellos,2023,June,29,1899-12-30 03:52:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,June,29,1899-12-30 03:58:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,June,29,1899-12-30 10:04:00,256006,Hello My Old Heart
The Oh Hellos,2023,June,29,1899-12-30 10:54:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,June,29,1899-12-30 10:58:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,June,30,1899-12-30 02:35:00,256006,Hello My Old Heart
The Oh Hellos,2023,June,30,1899-12-30 04:22:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,June,30,1899-12-30 04:26:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,June,30,1899-12-30 19:50:00,256006,Hello My Old Heart
The Oh Hellos,2023,June,30,1899-12-30 20:56:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,June,30,1899-12-30 22:05:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,1,1899-12-30 18:51:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,1,1899-12-30 20:24:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,1,1899-12-30 20:45:00,256006,Hello My Old Heart
The Oh Hellos,2023,July,2,1899-12-30 13:46:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,2,1899-12-30 20:31:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,2,1899-12-30 20:50:00,256006,Hello My Old Heart
The Oh Hellos,2023,July,3,1899-12-30 01:05:00,214820,Soap
The Oh Hellos,2023,July,3,1899-12-30 02:04:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,3,1899-12-30 20:23:00,256006,Hello My Old Heart
The Oh Hellos,2023,July,3,1899-12-30 21:36:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,4,1899-12-30 01:35:00,214820,Soap
The Oh Hellos,2023,July,4,1899-12-30 15:05:00,256006,Hello My Old Heart
The Oh Hellos,2023,July,4,1899-12-30 16:12:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,4,1899-12-30 18:13:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,4,1899-12-30 22:19:00,192080,Thus Always To Tyrants
The Oh Hellos,2023,July,4,1899-12-30 22:25:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,5,1899-12-30 21:26:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,5,1899-12-30 21:31:00,256006,Hello My Old Heart
The Oh Hellos,2023,July,6,1899-12-30 01:56:00,256006,Hello My Old Heart
The Oh Hellos,2023,July,6,1899-12-30 02:23:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,7,1899-12-30 02:33:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,7,1899-12-30 05:56:00,256006,Hello My Old Heart
The Oh Hellos,2023,July,7,1899-12-30 06:34:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,7,1899-12-30 21:05:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,9,1899-12-30 02:42:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,9,1899-12-30 15:16:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,10,1899-12-30 10:42:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,10,1899-12-30 21:11:00,256006,Hello My Old Heart
The Oh Hellos,2023,July,11,1899-12-30 02:54:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,11,1899-12-30 05:55:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,11,1899-12-30 20:15:00,255983,Hello My Old Heart
The Oh Hellos,2023,July,12,1899-12-30 01:38:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,13,1899-12-30 00:59:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,13,1899-12-30 18:34:00,256006,Hello My Old Heart
The Oh Hellos,2023,July,14,1899-12-30 10:42:00,256006,Hello My Old Heart
The Oh Hellos,2023,July,14,1899-12-30 20:28:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,14,1899-12-30 22:21:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,15,1899-12-30 02:56:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,15,1899-12-30 14:23:00,256006,Hello My Old Heart
The Oh Hellos,2023,July,15,1899-12-30 14:42:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,15,1899-12-30 16:04:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,15,1899-12-30 20:19:00,256006,Hello My Old Heart
The Oh Hellos,2023,July,15,1899-12-30 20:27:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,16,1899-12-30 00:30:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,16,1899-12-30 02:26:00,256006,Hello My Old Heart
The Oh Hellos,2023,July,16,1899-12-30 02:34:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,16,1899-12-30 07:40:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,16,1899-12-30 15:13:00,256006,Hello My Old Heart
The Oh Hellos,2023,July,16,1899-12-30 15:20:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,16,1899-12-30 21:12:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,17,1899-12-30 00:00:00,256006,Hello My Old Heart
The Oh Hellos,2023,July,17,1899-12-30 00:08:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,18,1899-12-30 01:48:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,20,1899-12-30 04:59:00,256006,Hello My Old Heart
The Oh Hellos,2023,July,21,1899-12-30 05:47:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,21,1899-12-30 05:52:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,21,1899-12-30 10:44:00,25377,Hello My Old Heart
The Oh Hellos,2023,July,23,1899-12-30 07:59:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,24,1899-12-30 22:08:00,256006,Hello My Old Heart
The Oh Hellos,2023,July,27,1899-12-30 01:22:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,27,1899-12-30 01:55:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,31,1899-12-30 05:31:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,July,31,1899-12-30 05:52:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,July,31,1899-12-30 19:05:00,256006,Hello My Old Heart
The Oh Hellos,2023,August,2,1899-12-30 04:42:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,August,2,1899-12-30 04:48:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,August,2,1899-12-30 05:00:00,256006,Hello My Old Heart
The Oh Hellos,2023,August,5,1899-12-30 12:11:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,August,5,1899-12-30 20:54:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,August,9,1899-12-30 20:59:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,August,12,1899-12-30 01:40:00,256006,Hello My Old Heart
The Oh Hellos,2023,August,19,1899-12-30 01:33:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,August,19,1899-12-30 01:44:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,August,19,1899-12-30 03:41:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,August,25,1899-12-30 04:47:00,256006,Hello My Old Heart
The Oh Hellos,2023,August,26,1899-12-30 09:02:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,August,27,1899-12-30 01:20:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,September,1,1899-12-30 15:00:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,September,2,1899-12-30 22:15:00,256006,Hello My Old Heart
The Oh Hellos,2023,September,3,1899-12-30 00:24:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,September,3,1899-12-30 02:10:00,256006,Hello My Old Heart
The Oh Hellos,2023,September,6,1899-12-30 05:57:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,September,12,1899-12-30 23:31:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,September,13,1899-12-30 09:55:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,September,13,1899-12-30 21:40:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,September,14,1899-12-30 22:05:00,256006,Hello My Old Heart
The Oh Hellos,2023,September,15,1899-12-30 02:09:00,165673,"Soldier, Poet, King"
The Oh Hellos,2023,September,15,1899-12-30 05:45:00,316071,Dear Wormwood
The Oh Hellos,2023,September,15,1899-12-30 07:09:00,219510,Thus Always To Tyrants
The Oh Hellos,2023,September,16,1899-12-30 09:09:00,256006,Hello My Old Heart
The Paper Kites,2023,June,6,1899-12-30 05:05:00,210080,Bloom - Bonus Track
The Paper Kites,2023,June,8,1899-12-30 22:51:00,210080,Bloom - Bonus Track
The Paper Kites,2023,June,18,1899-12-30 02:51:00,210080,Bloom - Bonus Track
The Paper Kites,2023,July,31,1899-12-30 07:00:00,276813,Willow Tree March
The Paper Kites,2023,August,8,1899-12-30 01:05:00,276813,Willow Tree March
The Paper Kites,2023,August,25,1899-12-30 04:52:00,276813,Willow Tree March
The Paper Kites,2023,September,15,1899-12-30 05:57:00,276813,Willow Tree March
The Presidents Of The United States Of America,2023,August,21,1899-12-30 02:30:00,134200,Lump
The Pretty Reckless,2023,June,24,1899-12-30 00:34:00,224533,Heaven Knows
The Pretty Reckless,2023,July,29,1899-12-30 07:15:00,224533,Heaven Knows
The Pretty Reckless,2023,July,31,1899-12-30 18:37:00,224533,Heaven Knows
The Pretty Reckless,2023,August,12,1899-12-30 01:57:00,224533,Heaven Knows
The Pretty Reckless,2023,August,19,1899-12-30 01:41:00,224533,Heaven Knows
The Proclaimers,2023,August,16,1899-12-30 10:21:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,August,17,1899-12-30 00:54:00,113873,I'm Gonna Be (500 Miles)
The Proclaimers,2023,August,17,1899-12-30 01:57:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,August,17,1899-12-30 21:17:00,2710,I'm Gonna Be (500 Miles)
The Proclaimers,2023,August,18,1899-12-30 02:16:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,August,20,1899-12-30 00:37:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,August,20,1899-12-30 13:55:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,August,21,1899-12-30 22:20:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,August,22,1899-12-30 21:33:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,August,23,1899-12-30 11:11:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,August,24,1899-12-30 02:48:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,August,24,1899-12-30 07:12:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,August,25,1899-12-30 10:54:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,August,27,1899-12-30 14:57:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,August,28,1899-12-30 18:33:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,August,29,1899-12-30 01:32:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,August,29,1899-12-30 02:37:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,August,29,1899-12-30 19:26:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,September,1,1899-12-30 00:37:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,September,1,1899-12-30 02:45:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,September,1,1899-12-30 06:07:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,September,9,1899-12-30 21:29:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,September,10,1899-12-30 08:46:00,48492,I'm Gonna Be (500 Miles)
The Proclaimers,2023,September,10,1899-12-30 20:43:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,September,11,1899-12-30 06:32:00,219466,I'm Gonna Be (500 Miles)
The Proclaimers,2023,September,12,1899-12-30 05:27:00,162844,I'm Gonna Be (500 Miles)
The Proclaimers,2023,September,16,1899-12-30 22:58:00,77586,I'm Gonna Be (500 Miles)
The Raconteurs,2023,June,12,1899-12-30 21:35:00,179973,Salute Your Solution
The Raconteurs,2023,June,14,1899-12-30 20:11:00,179973,Salute Your Solution
The Raconteurs,2023,June,15,1899-12-30 19:48:00,179973,Salute Your Solution
The Raconteurs,2023,June,16,1899-12-30 04:29:00,179973,Salute Your Solution
The Raconteurs,2023,June,19,1899-12-30 17:08:00,179973,Salute Your Solution
The Raconteurs,2023,June,20,1899-12-30 02:37:00,179973,Salute Your Solution
The Raconteurs,2023,June,25,1899-12-30 15:27:00,179973,Salute Your Solution
The Raconteurs,2023,June,25,1899-12-30 15:31:00,215266,"Steady, As She Goes"
The Raconteurs,2023,June,25,1899-12-30 23:40:00,215266,"Steady, As She Goes"
The Raconteurs,2023,July,23,1899-12-30 23:50:00,215266,"Steady, As She Goes"
The Raconteurs,2023,August,10,1899-12-30 10:52:00,215266,"Steady, As She Goes"
The Raconteurs,2023,August,11,1899-12-30 00:48:00,179973,Salute Your Solution
The Raconteurs,2023,August,11,1899-12-30 10:34:00,215266,"Steady, As She Goes"
The Raconteurs,2023,August,12,1899-12-30 16:59:00,179973,Salute Your Solution
The Raconteurs,2023,August,21,1899-12-30 01:31:00,179973,Salute Your Solution
The Raconteurs,2023,August,21,1899-12-30 02:02:00,215266,"Steady, As She Goes"
The Raconteurs,2023,August,30,1899-12-30 07:22:00,215266,"Steady, As She Goes"
The Raconteurs,2023,August,30,1899-12-30 07:28:00,179973,Salute Your Solution
The Raconteurs,2023,September,2,1899-12-30 17:55:00,215266,"Steady, As She Goes"
The Raconteurs,2023,September,3,1899-12-30 23:19:00,179973,Salute Your Solution
The Raconteurs,2023,September,4,1899-12-30 20:08:00,179973,Salute Your Solution
The Raconteurs,2023,September,4,1899-12-30 20:56:00,215266,"Steady, As She Goes"
The Raconteurs,2023,September,5,1899-12-30 15:30:00,179973,Salute Your Solution
The Raconteurs,2023,September,5,1899-12-30 20:20:00,179973,Salute Your Solution
The Raconteurs,2023,September,6,1899-12-30 15:57:00,179973,Salute Your Solution
The Raconteurs,2023,September,6,1899-12-30 18:51:00,215266,"Steady, As She Goes"
The Raconteurs,2023,September,8,1899-12-30 03:42:00,215266,"Steady, As She Goes"
The Raconteurs,2023,September,8,1899-12-30 22:54:00,215266,"Steady, As She Goes"
The Raconteurs,2023,September,16,1899-12-30 00:54:00,215266,"Steady, As She Goes"
The Rasmus,2023,August,25,1899-12-30 03:46:00,257920,In the Shadows
The Rasmus,2023,September,14,1899-12-30 21:57:00,257920,In the Shadows
The Rasmus,2023,September,15,1899-12-30 04:44:00,247560,No Fear
The Red Army Choir,2023,July,29,1899-12-30 02:14:00,222168,National Anthem of USSR
The Red Jumpsuit Apparatus,2023,July,20,1899-12-30 21:20:00,192000,Face Down
The Red Jumpsuit Apparatus,2023,September,3,1899-12-30 16:25:00,192000,Face Down
The Red Jumpsuit Apparatus,2023,September,3,1899-12-30 20:39:00,192000,Face Down
The Rolling Stones,2023,June,30,1899-12-30 05:40:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,1,1899-12-30 16:22:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,1,1899-12-30 18:15:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,2,1899-12-30 13:11:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,4,1899-12-30 01:09:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,4,1899-12-30 15:16:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,5,1899-12-30 22:11:00,121626,"Paint It, Black"
The Rolling Stones,2023,July,5,1899-12-30 22:12:00,80659,"Paint It, Black"
The Rolling Stones,2023,July,6,1899-12-30 06:23:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,7,1899-12-30 03:56:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,8,1899-12-30 01:36:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,8,1899-12-30 15:19:00,222813,(I Can't Get No) Satisfaction - Mono Version
The Rolling Stones,2023,July,9,1899-12-30 04:12:00,376800,Sympathy For The Devil
The Rolling Stones,2023,July,9,1899-12-30 15:24:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,11,1899-12-30 03:03:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,12,1899-12-30 10:02:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,12,1899-12-30 22:31:00,99040,Sympathy For The Devil
The Rolling Stones,2023,July,13,1899-12-30 19:15:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,15,1899-12-30 13:50:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,16,1899-12-30 02:15:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,16,1899-12-30 15:02:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,16,1899-12-30 23:49:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,23,1899-12-30 02:08:00,285380,Gimme Shelter
The Rolling Stones,2023,July,23,1899-12-30 03:38:00,378146,Sympathy For The Devil - 50th Anniversary Edition
The Rolling Stones,2023,July,23,1899-12-30 08:39:00,202266,"Paint It, Black"
The Rolling Stones,2023,July,31,1899-12-30 04:47:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,2,1899-12-30 09:14:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,12,1899-12-30 01:49:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,12,1899-12-30 14:40:00,270773,Gimme Shelter
The Rolling Stones,2023,August,12,1899-12-30 19:25:00,378146,Sympathy For The Devil - 50th Anniversary Edition
The Rolling Stones,2023,August,13,1899-12-30 02:46:00,56014,"Paint It, Black"
The Rolling Stones,2023,August,13,1899-12-30 02:56:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,13,1899-12-30 05:04:00,270773,Gimme Shelter
The Rolling Stones,2023,August,13,1899-12-30 05:31:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,13,1899-12-30 12:33:00,270773,Gimme Shelter
The Rolling Stones,2023,August,13,1899-12-30 13:51:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,13,1899-12-30 19:20:00,270773,Gimme Shelter
The Rolling Stones,2023,August,14,1899-12-30 02:23:00,270773,Gimme Shelter
The Rolling Stones,2023,August,14,1899-12-30 02:53:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,14,1899-12-30 20:46:00,270773,Gimme Shelter
The Rolling Stones,2023,August,14,1899-12-30 21:29:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,15,1899-12-30 02:32:00,270773,Gimme Shelter
The Rolling Stones,2023,August,15,1899-12-30 03:12:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,15,1899-12-30 21:34:00,270773,Gimme Shelter
The Rolling Stones,2023,August,16,1899-12-30 00:26:00,270773,Gimme Shelter
The Rolling Stones,2023,August,16,1899-12-30 01:26:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,16,1899-12-30 22:24:00,270773,Gimme Shelter
The Rolling Stones,2023,August,16,1899-12-30 22:43:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,17,1899-12-30 20:11:00,270773,Gimme Shelter
The Rolling Stones,2023,August,18,1899-12-30 02:07:00,270773,Gimme Shelter
The Rolling Stones,2023,August,18,1899-12-30 23:15:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,19,1899-12-30 19:09:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,20,1899-12-30 00:47:00,270773,Gimme Shelter
The Rolling Stones,2023,August,20,1899-12-30 13:52:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,20,1899-12-30 20:12:00,270773,Gimme Shelter
The Rolling Stones,2023,August,21,1899-12-30 10:01:00,270773,Gimme Shelter
The Rolling Stones,2023,August,21,1899-12-30 10:23:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,22,1899-12-30 01:59:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,22,1899-12-30 02:16:00,270773,Gimme Shelter
The Rolling Stones,2023,August,22,1899-12-30 22:21:00,270773,Gimme Shelter
The Rolling Stones,2023,August,23,1899-12-30 02:06:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,23,1899-12-30 11:14:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,24,1899-12-30 01:51:00,270773,Gimme Shelter
The Rolling Stones,2023,August,24,1899-12-30 02:52:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,24,1899-12-30 06:29:00,270773,Gimme Shelter
The Rolling Stones,2023,August,24,1899-12-30 07:16:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,25,1899-12-30 02:49:00,378146,Sympathy For The Devil - 50th Anniversary Edition
The Rolling Stones,2023,August,25,1899-12-30 20:14:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,26,1899-12-30 02:05:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,26,1899-12-30 02:10:00,270773,Gimme Shelter
The Rolling Stones,2023,August,26,1899-12-30 08:39:00,378146,Sympathy For The Devil - 50th Anniversary Edition
The Rolling Stones,2023,August,26,1899-12-30 13:44:00,270773,Gimme Shelter
The Rolling Stones,2023,August,27,1899-12-30 18:05:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,27,1899-12-30 20:40:00,270773,Gimme Shelter
The Rolling Stones,2023,August,28,1899-12-30 03:34:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,28,1899-12-30 18:29:00,270773,Gimme Shelter
The Rolling Stones,2023,August,28,1899-12-30 20:11:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,29,1899-12-30 01:29:00,270773,Gimme Shelter
The Rolling Stones,2023,August,29,1899-12-30 06:40:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,29,1899-12-30 19:22:00,270773,Gimme Shelter
The Rolling Stones,2023,August,29,1899-12-30 22:09:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,30,1899-12-30 01:27:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,31,1899-12-30 18:59:00,270773,Gimme Shelter
The Rolling Stones,2023,August,31,1899-12-30 19:20:00,202266,"Paint It, Black"
The Rolling Stones,2023,August,31,1899-12-30 21:21:00,202266,"Paint It, Black"
The Rolling Stones,2023,September,1,1899-12-30 00:17:00,270773,Gimme Shelter
The Rolling Stones,2023,September,1,1899-12-30 01:46:00,270773,Gimme Shelter
The Rolling Stones,2023,September,1,1899-12-30 07:53:00,202266,"Paint It, Black"
The Rolling Stones,2023,September,2,1899-12-30 17:51:00,222813,(I Can't Get No) Satisfaction - Mono Version
The Rolling Stones,2023,September,2,1899-12-30 19:11:00,270773,Gimme Shelter
The Rolling Stones,2023,September,2,1899-12-30 23:26:00,378146,Sympathy For The Devil - 50th Anniversary Edition
The Rolling Stones,2023,September,3,1899-12-30 07:14:00,378146,Sympathy For The Devil - 50th Anniversary Edition
The Rolling Stones,2023,September,3,1899-12-30 19:24:00,222813,(I Can't Get No) Satisfaction - Mono Version
