track_id,playlist_id,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,neg,neu,pos,compound
4xyoLXrUb0cpROQwZe1ggb,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.496,0.65,5,-3.867,1,0.103,0.254,8.68E-06,0.101,0.551,134.9,4xyoLXrUb0cpROQwZe1ggb,214707,4,,,,
0R3OnUm6RgIpRFcckCoi0x,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.653,0.265,4,-12.324,0,0.0709,0.702,0.000215,0.0963,0.367,99.732,0R3OnUm6RgIpRFcckCoi0x,304653,4,0.055,0.8,0.145,0.9901
6R6ihJhRbgu7JxJKIbW57w,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.654,0.325,2,-11.925,1,0.282,0.74,2.14E-05,0.152,0.39,139.886,6R6ihJhRbgu7JxJKIbW57w,243238,4,,,,
3E895HtTn6lB40SA0l9EkL,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.395,0.409,6,-8.58,1,0.056,0.708,1.62E-05,0.0982,0.193,74.088,3E895HtTn6lB40SA0l9EkL,226116,4,0.038,0.771,0.191,0.9903
2EEeOnHehOozLq4aS0n6SL,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,2EEeOnHehOozLq4aS0n6SL,253107,4,,,,
5rkO3frgsxvadoYTBmfrRS,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.606,0.598,3,-6.402,0,0.0371,0.00255,0.000176,0.0856,0.364,141.956,5rkO3frgsxvadoYTBmfrRS,216338,4,,,,
0c6DDLA4rsGGNXWZM5oZdS,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.718,0.773,6,-6.512,1,0.426,0.487,0,0.0926,0.764,74.857,0c6DDLA4rsGGNXWZM5oZdS,218371,4,,,,
3FkTxVBsQHrwMh3IyfKO81,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.603,0.783,6,-4.023,1,0.062,0.449,7.96E-06,0.119,0.775,172.041,3FkTxVBsQHrwMh3IyfKO81,173104,4,,,,
3I8yVFjvJoOBM9tX4ZpxEL,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.784,0.94,9,-7.327,0,0.054,0.0716,0.000171,0.133,0.979,137.003,3I8yVFjvJoOBM9tX4ZpxEL,140182,4,,,,
3XAFrOZbJYdMaHGP4qutqs,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.51,0.666,4,-7.474,0,0.0638,0.0248,0.058,0.0758,0.106,103.584,3XAFrOZbJYdMaHGP4qutqs,180696,4,,,,
4MjwsWg92Z6gZC5RLz38dF,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.853,0.637,11,-10.872,0,0.156,0.241,1.50E-05,0.103,0.503,110.02,4MjwsWg92Z6gZC5RLz38dF,160159,4,,,,
2fXwCWkh6YG5zU1IyvQrbs,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.684,0.683,6,-7.366,1,0.177,0.13,0,0.156,0.406,112.856,2fXwCWkh6YG5zU1IyvQrbs,231253,4,0.032,0.628,0.34,0.9996
0oqkw7Q8tQ7mcWYEx0QXxI,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.81,0.308,0,-8.194,1,0.0818,0.354,0,0.0899,0.56,120.012,0oqkw7Q8tQ7mcWYEx0QXxI,204000,4,,,,
1MVpa4w2TsjgUoJxMRAP0Z,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.696,0.581,8,-5.257,0,0.199,0.363,0,0.108,0.815,144.856,1MVpa4w2TsjgUoJxMRAP0Z,147107,4,,,,
6Nle9hKrkL1wQpwNfEkxjh,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.776,0.503,0,-5.732,0,0.237,0.874,0,0.112,0.473,110.134,6Nle9hKrkL1wQpwNfEkxjh,210285,4,0.091,0.766,0.142,0.9668
4sln3hvqGxLEUCcAmTO4pR,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.75,0.606,6,-9.928,1,0.0726,0.153,0.000289,0.316,0.115,119.99,4sln3hvqGxLEUCcAmTO4pR,231189,4,0.054,0.813,0.133,0.9696
6PGoSes0D9eUDeeAafB2As,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.798,0.582,10,-7.38,1,0.103,0.29,0,0.153,0.766,126.075,6PGoSes0D9eUDeeAafB2As,213400,4,,,,
7KXjTSCq5nL1LoYtL7XAwS,7Iw0yI71QX59zyFq0kAZTS,6/2/2023,0.904,0.611,1,-6.842,0,0.0888,0.000259,2.03E-05,0.0976,0.4,150.02,7KXjTSCq5nL1LoYtL7XAwS,177000,4,0.152,0.806,0.042,-0.9975
5PnBpKOVvQxeFvXVNYSoxs,7Iw0yI71QX59zyFq0kAZTS,6/6/2023,0.418,0.794,11,-4.973,1,0.0816,0.08,0,0.329,0.178,129.434,5PnBpKOVvQxeFvXVNYSoxs,241846,4,0.199,0.584,0.216,0.6124
7zFXmv6vqI4qOt4yGf3jYZ,7Iw0yI71QX59zyFq0kAZTS,6/12/2023,0.658,0.294,4,-8.533,0,0.0321,0.422,5.20E-05,0.0749,0.358,74.038,7zFXmv6vqI4qOt4yGf3jYZ,278180,4,0.038,0.836,0.125,0.9768
6wOdpwaVrRtWlVSQNMBNQU,7Iw0yI71QX59zyFq0kAZTS,6/12/2023,0.424,0.606,6,-6.062,0,0.159,0.106,0.000272,0.144,0.397,213.788,6wOdpwaVrRtWlVSQNMBNQU,342244,4,,,,
22jnEneSABg4vRCR1vow7F,7Iw0yI71QX59zyFq0kAZTS,6/12/2023,0.688,0.425,4,-8.134,0,0.027,0.748,0.00548,0.101,0.179,129.975,22jnEneSABg4vRCR1vow7F,144000,4,,,,
2qw9wGBNz5dBxocELAauwy,7Iw0yI71QX59zyFq0kAZTS,6/12/2023,0.413,0.822,9,-6.194,1,0.167,0.0712,0.00316,0.494,0.465,89.93,2qw9wGBNz5dBxocELAauwy,349187,4,,,,
15EPc80XuFrb2LmOzGjuRg,7Iw0yI71QX59zyFq0kAZTS,6/13/2023,0.728,0.607,1,-8.417,0,0.132,0.133,0,0.0864,0.445,129.938,15EPc80XuFrb2LmOzGjuRg,176702,4,,,,
564oa00vY05d1uYnTEAAmE,7Iw0yI71QX59zyFq0kAZTS,6/13/2023,0.885,0.595,7,-5.487,1,0.286,0.656,4.42E-06,0.105,0.754,148.034,564oa00vY05d1uYnTEAAmE,183760,4,,,,
6X2oT45uXeP6mnqN4EEj7y,7Iw0yI71QX59zyFq0kAZTS,6/13/2023,0.373,0.72,1,-3.557,1,0.178,0.0379,0.000724,0.373,0.257,152.399,6X2oT45uXeP6mnqN4EEj7y,219429,4,,,,
0AUtK92LWcv3wbpv6NkhKr,7Iw0yI71QX59zyFq0kAZTS,6/13/2023,0.529,0.565,1,-3.128,1,0.039,0.00235,0.917,0.586,0.118,82.513,0AUtK92LWcv3wbpv6NkhKr,269273,4,,,,
6dxm3Z8U4lOJTWo6cGVDCR,7Iw0yI71QX59zyFq0kAZTS,6/13/2023,0.303,0.922,5,-3.933,0,0.433,0.137,0,0.662,0.449,151.586,6dxm3Z8U4lOJTWo6cGVDCR,228782,4,0.104,0.868,0.028,-0.9846
3Zau3JcrZcBfw8aVjKGkSX,7Iw0yI71QX59zyFq0kAZTS,6/15/2023,0.523,0.539,5,-9.642,1,0.564,0.704,1.19E-05,0.0952,0.415,84.266,3Zau3JcrZcBfw8aVjKGkSX,469831,4,,,,
4wLJNd3zIfm68rMi36JtY4,7Iw0yI71QX59zyFq0kAZTS,6/15/2023,0.78,0.773,10,-7.53,0,0.462,0.447,7.28E-05,0.0791,0.729,189.901,4wLJNd3zIfm68rMi36JtY4,223526,4,,,,
6qxCfekkwKMv97syUYhUOd,7Iw0yI71QX59zyFq0kAZTS,6/15/2023,0.722,0.441,1,-13.486,0,0.144,0.269,0.000896,0.5,0.58,140.873,6qxCfekkwKMv97syUYhUOd,159467,4,,,,
6i4SkbWVHe0pEP9PrreQ7A,7Iw0yI71QX59zyFq0kAZTS,6/15/2023,0.877,0.572,11,-8.001,0,0.304,0.559,0,0.093,0.793,135.988,6i4SkbWVHe0pEP9PrreQ7A,164118,4,,,,
6AOcDjTt4jfe9ostQ6eAs7,7Iw0yI71QX59zyFq0kAZTS,6/15/2023,0.583,0.654,2,-6.456,0,0.395,0.605,0,0.103,0.376,97.492,6AOcDjTt4jfe9ostQ6eAs7,200774,5,,,,
6kk47BIRgA2MrQSVtZynwU,7Iw0yI71QX59zyFq0kAZTS,6/15/2023,0.677,0.567,9,-7.108,0,0.0349,0.189,0.000694,0.637,0.508,140.041,6kk47BIRgA2MrQSVtZynwU,248660,4,0.028,0.78,0.193,0.9978
7GPstnufSTScEaw9dMxO9H,7Iw0yI71QX59zyFq0kAZTS,6/16/2023,0.759,0.342,1,-9.044,0,0.0406,0.775,0,0.112,0.22,99.995,7GPstnufSTScEaw9dMxO9H,216234,4,,,,
4Y78NpHMvcukgu4PKymsyl,7Iw0yI71QX59zyFq0kAZTS,6/17/2023,0.629,0.402,7,-10.034,1,0.177,0.546,1.93E-05,0.126,0.14,129.97,4Y78NpHMvcukgu4PKymsyl,182779,4,,,,
0336UwEBwBBao8uWCuugYr,7Iw0yI71QX59zyFq0kAZTS,6/17/2023,0.665,0.488,0,-4.711,0,0.327,0.391,0.000647,0.0952,0.549,151.582,0336UwEBwBBao8uWCuugYr,149320,4,0.037,0.756,0.207,0.9925
0bBgXH6mybXjdngxKF5zBE,7Iw0yI71QX59zyFq0kAZTS,6/17/2023,0.539,0.841,1,-3.613,1,0.138,0.0319,0,0.0967,0.397,77.079,0bBgXH6mybXjdngxKF5zBE,225080,4,0.072,0.847,0.081,0.4703
4cA6e3U7mtJfAOq3dWNAUZ,7Iw0yI71QX59zyFq0kAZTS,6/17/2023,0.556,0.723,0,-5.338,1,0.149,0.0293,0,0.13,0.555,110.628,4cA6e3U7mtJfAOq3dWNAUZ,219596,4,0.047,0.848,0.105,0.986
6piGXG0H9AybPDVnwwIMao,7Iw0yI71QX59zyFq0kAZTS,6/20/2023,0.653,0.553,8,-6.888,0,0.236,0.0799,0,0.313,0.468,118.004,6piGXG0H9AybPDVnwwIMao,197541,4,0.106,0.774,0.12,0.8887
7HIkou7H00pnETZ9UaZz2Z,7Iw0yI71QX59zyFq0kAZTS,6/20/2023,0.683,0.346,0,-13.122,0,0.0783,0.0179,0.000111,0.0827,0.151,72.484,7HIkou7H00pnETZ9UaZz2Z,215905,4,,,,
5OMxP9ANYVptJ5ob1aEFD7,7Iw0yI71QX59zyFq0kAZTS,6/22/2023,0.682,0.346,6,-11.319,1,0.035,0.107,0.486,0.104,0.188,139.774,5OMxP9ANYVptJ5ob1aEFD7,255990,4,,,,
2UcA9wm0llSz31OYs6K2ja,7Iw0yI71QX59zyFq0kAZTS,6/23/2023,0.541,0.588,6,-7.462,1,0.154,0.703,0.000938,0.124,0.288,135.747,2UcA9wm0llSz31OYs6K2ja,152967,3,,,,
5dqNCR3ANsOIMeQLpk54wU,7Iw0yI71QX59zyFq0kAZTS,6/24/2023,0.465,0.213,0,-10.183,1,0.0323,0.856,0.00557,0.0863,0.0803,123.518,5dqNCR3ANsOIMeQLpk54wU,239702,4,,,,
18gcopzbu2DjQjR2DI5pE8,7Iw0yI71QX59zyFq0kAZTS,6/24/2023,0.288,0.215,11,-13.12,1,0.0628,0.969,0.0181,0.0957,0.137,75.774,18gcopzbu2DjQjR2DI5pE8,188557,5,,,,
0utlOiJy2weVl9WTkcEWHy,7Iw0yI71QX59zyFq0kAZTS,6/25/2023,0.894,0.284,11,-13.002,0,0.33,0.358,0.000487,0.11,0.413,138.944,0utlOiJy2weVl9WTkcEWHy,216520,4,0.1,0.822,0.078,-0.9537
7uEBkDFGv5Q2oXfrk5hjQE,7Iw0yI71QX59zyFq0kAZTS,6/26/2023,0.758,0.751,1,-6.154,0,0.0296,0.417,0.0144,0.136,0.729,94.011,7uEBkDFGv5Q2oXfrk5hjQE,183830,4,,,,
2RGe02P8xxSF9syj0ltPjX,7Iw0yI71QX59zyFq0kAZTS,6/27/2023,0.431,0.773,2,-5.002,1,0.0636,0.0264,0,0.348,0.504,111.387,2RGe02P8xxSF9syj0ltPjX,270927,4,,,,
0puyikpyVwe8TTv2tvMHeq,7Iw0yI71QX59zyFq0kAZTS,6/27/2023,0.411,0.618,4,-4.964,0,0.0469,0.109,0,0.279,0.211,120.734,0puyikpyVwe8TTv2tvMHeq,289309,4,,,,
4NVn2zloJfjSFQXpK2RhCP,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.745,0.457,1,-9.619,1,0.0424,0.541,0.00856,0.106,0.382,124.021,4NVn2zloJfjSFQXpK2RhCP,319622,4,,,,
67xIb2FoEZtCiMqxE5xajK,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.441,0.698,5,-4.298,1,0.0393,0.0209,0,0.109,0.49,136.105,67xIb2FoEZtCiMqxE5xajK,235366,4,,,,
7oQERl1NetudC5UUqqVA5K,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.74,0.63,7,-7.955,0,0.175,0.162,4.30E-06,0.205,0.517,130.041,7oQERl1NetudC5UUqqVA5K,213603,4,,,,
0DLcjcjvUywWkPYseSdg7J,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.704,0.644,0,-5.543,1,0.102,0.0226,1.04E-06,0.122,0.273,160.058,0DLcjcjvUywWkPYseSdg7J,216959,3,,,,
70Df9vLmOQNMREq7Byvso0,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.639,0.493,6,-9.363,1,0.0668,0.0187,5.38E-05,0.522,0.262,134.976,70Df9vLmOQNMREq7Byvso0,196000,4,,,,
07yBB72FxYlDusvF3wHbIo,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.568,0.569,0,-10.054,1,0.0665,0.0227,2.51E-05,0.285,0.397,139.545,07yBB72FxYlDusvF3wHbIo,180925,4,,,,
1Y63rJLx2KbigqvlXXwRNX,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.667,0.693,2,-7.526,1,0.335,0.714,0,0.107,0.938,84.667,1Y63rJLx2KbigqvlXXwRNX,81241,4,,,,
5X5MEY8qK5Y9m9XFnG95GD,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.683,0.643,11,-8.837,0,0.155,0.0353,0.000206,0.159,0.338,163.941,5X5MEY8qK5Y9m9XFnG95GD,196572,4,,,,
42TRtc25JlcHLurf9ILKgD,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.609,0.668,0,-6.352,1,0.0352,0.0432,6.68E-05,0.241,0.503,74.059,42TRtc25JlcHLurf9ILKgD,173514,4,,,,
09CqF6VVL6G7NwkCj3M2lU,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.765,0.58,1,-7.582,1,0.471,0.177,0,0.162,0.785,63.576,09CqF6VVL6G7NwkCj3M2lU,220157,4,,,,
6dykAIAUe10GWeNUs0Rsre,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.752,0.437,9,-7.594,1,0.0466,0.0691,0.00213,0.14,0.366,98.541,6dykAIAUe10GWeNUs0Rsre,193914,4,,,,
2mGdIBIKa8lEkm1xtmIJmU,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.805,0.365,6,-12.469,1,0.407,0.602,0,0.714,0.764,94.971,2mGdIBIKa8lEkm1xtmIJmU,268833,4,,,,
3PTW5X4BlDqVkxNoTTqBqb,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.442,0.741,9,-5.338,0,0.182,0.156,0,0.411,0.342,103.425,3PTW5X4BlDqVkxNoTTqBqb,261453,4,,,,
5NijSs5dAwaIybq1GaRTIe,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.689,0.394,2,-10.102,0,0.065,0.711,0.000905,0.0859,0.382,117.489,5NijSs5dAwaIybq1GaRTIe,212992,3,,,,
1DlMzdRaFpIABvx07jCgvQ,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.771,0.88,1,-7.022,1,0.0418,0.000148,1.46E-06,0.0968,0.545,120,1DlMzdRaFpIABvx07jCgvQ,348693,4,,,,
6QbM2D1CI7cbt6c8G1d3EL,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.596,0.491,1,-9.554,0,0.16,0.396,9.07E-06,0.152,0.187,165.846,6QbM2D1CI7cbt6c8G1d3EL,147360,4,0,0.744,0.256,0.9972
6blCtImr604pKEQrw4BRuG,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.832,0.41,2,-11.449,1,0.4,0.22,0,0.0905,0.663,140.172,6blCtImr604pKEQrw4BRuG,250098,4,,,,
3rqvzD1DX5WyK405im5P5X,69XTCqVzbSWPMLucSvzlLl,7/1/2023,0.503,0.459,1,-10.401,0,0.285,0.568,0,0.0849,0.784,79.731,3rqvzD1DX5WyK405im5P5X,244770,4,,,,
0DLcjcjvUywWkPYseSdg7J,69XTCqVzbSWPMLucSvzlLl,7/1/2023,0.704,0.644,0,-5.543,1,0.102,0.0226,1.04E-06,0.122,0.273,160.058,0DLcjcjvUywWkPYseSdg7J,216959,3,,,,
1BgMV6wUrefYnBKD9g6sD7,69XTCqVzbSWPMLucSvzlLl,7/1/2023,0.438,0.325,0,-9.206,1,0.0432,0.241,1.11E-06,0.0648,0.142,141.504,1BgMV6wUrefYnBKD9g6sD7,339190,4,0.13,0.745,0.125,-0.8969
6blCtImr604pKEQrw4BRuG,69XTCqVzbSWPMLucSvzlLl,7/1/2023,0.832,0.41,2,-11.449,1,0.4,0.22,0,0.0905,0.663,140.172,6blCtImr604pKEQrw4BRuG,250098,4,,,,
70Df9vLmOQNMREq7Byvso0,69XTCqVzbSWPMLucSvzlLl,7/1/2023,0.639,0.493,6,-9.363,1,0.0668,0.0187,5.38E-05,0.522,0.262,134.976,70Df9vLmOQNMREq7Byvso0,196000,4,,,,
09CqF6VVL6G7NwkCj3M2lU,69XTCqVzbSWPMLucSvzlLl,7/1/2023,0.765,0.58,1,-7.582,1,0.471,0.177,0,0.162,0.785,63.576,09CqF6VVL6G7NwkCj3M2lU,220157,4,,,,
6dykAIAUe10GWeNUs0Rsre,69XTCqVzbSWPMLucSvzlLl,7/1/2023,0.752,0.437,9,-7.594,1,0.0466,0.0691,0.00213,0.14,0.366,98.541,6dykAIAUe10GWeNUs0Rsre,193914,4,,,,
4NVn2zloJfjSFQXpK2RhCP,69XTCqVzbSWPMLucSvzlLl,7/1/2023,0.745,0.457,1,-9.619,1,0.0424,0.541,0.00856,0.106,0.382,124.021,4NVn2zloJfjSFQXpK2RhCP,319622,4,,,,
5X5MEY8qK5Y9m9XFnG95GD,69XTCqVzbSWPMLucSvzlLl,7/1/2023,0.683,0.643,11,-8.837,0,0.155,0.0353,0.000206,0.159,0.338,163.941,5X5MEY8qK5Y9m9XFnG95GD,196572,4,,,,
07yBB72FxYlDusvF3wHbIo,69XTCqVzbSWPMLucSvzlLl,7/1/2023,0.568,0.569,0,-10.054,1,0.0665,0.0227,2.51E-05,0.285,0.397,139.545,07yBB72FxYlDusvF3wHbIo,180925,4,,,,
1Y63rJLx2KbigqvlXXwRNX,69XTCqVzbSWPMLucSvzlLl,7/1/2023,0.667,0.693,2,-7.526,1,0.335,0.714,0,0.107,0.938,84.667,1Y63rJLx2KbigqvlXXwRNX,81241,4,,,,
6QbM2D1CI7cbt6c8G1d3EL,69XTCqVzbSWPMLucSvzlLl,7/1/2023,0.596,0.491,1,-9.554,0,0.16,0.396,9.07E-06,0.152,0.187,165.846,6QbM2D1CI7cbt6c8G1d3EL,147360,4,0,0.744,0.256,0.9972
1DlMzdRaFpIABvx07jCgvQ,69XTCqVzbSWPMLucSvzlLl,7/1/2023,0.771,0.88,1,-7.022,1,0.0418,0.000148,1.46E-06,0.0968,0.545,120,1DlMzdRaFpIABvx07jCgvQ,348693,4,,,,
7oQERl1NetudC5UUqqVA5K,69XTCqVzbSWPMLucSvzlLl,7/1/2023,0.74,0.63,7,-7.955,0,0.175,0.162,4.30E-06,0.205,0.517,130.041,7oQERl1NetudC5UUqqVA5K,213603,4,,,,
2RGe02P8xxSF9syj0ltPjX,69XTCqVzbSWPMLucSvzlLl,7/1/2023,0.431,0.773,2,-5.002,1,0.0636,0.0264,0,0.348,0.504,111.387,2RGe02P8xxSF9syj0ltPjX,270927,4,,,,
0puyikpyVwe8TTv2tvMHeq,69XTCqVzbSWPMLucSvzlLl,7/1/2023,0.411,0.618,4,-4.964,0,0.0469,0.109,0,0.279,0.211,120.734,0puyikpyVwe8TTv2tvMHeq,289309,4,,,,
564oa00vY05d1uYnTEAAmE,69XTCqVzbSWPMLucSvzlLl,7/2/2023,0.885,0.595,7,-5.487,1,0.286,0.656,4.42E-06,0.105,0.754,148.034,564oa00vY05d1uYnTEAAmE,183760,4,,,,
6i4SkbWVHe0pEP9PrreQ7A,69XTCqVzbSWPMLucSvzlLl,7/2/2023,0.877,0.572,11,-8.001,0,0.304,0.559,0,0.093,0.793,135.988,6i4SkbWVHe0pEP9PrreQ7A,164118,4,,,,
3Zau3JcrZcBfw8aVjKGkSX,69XTCqVzbSWPMLucSvzlLl,7/2/2023,0.523,0.539,5,-9.642,1,0.564,0.704,1.19E-05,0.0952,0.415,84.266,3Zau3JcrZcBfw8aVjKGkSX,469831,4,,,,
0336UwEBwBBao8uWCuugYr,69XTCqVzbSWPMLucSvzlLl,7/2/2023,0.665,0.488,0,-4.711,0,0.327,0.391,0.000647,0.0952,0.549,151.582,0336UwEBwBBao8uWCuugYr,149320,4,0.037,0.756,0.207,0.9925
18gcopzbu2DjQjR2DI5pE8,69XTCqVzbSWPMLucSvzlLl,7/2/2023,0.288,0.215,11,-13.12,1,0.0628,0.969,0.0181,0.0957,0.137,75.774,18gcopzbu2DjQjR2DI5pE8,188557,5,,,,
5FpanIzR7msLbt3XMdFBfv,69XTCqVzbSWPMLucSvzlLl,7/2/2023,0.704,0.791,9,-4.776,1,0.175,0.859,0,0.225,0.543,98.026,5FpanIzR7msLbt3XMdFBfv,197825,4,,,,
6tsbOXcP0OWGsYBOFrbRIR,69XTCqVzbSWPMLucSvzlLl,7/3/2023,0.571,0.536,10,-10.317,0,0.057,0.27,0.0306,0.34,0.465,152.125,6tsbOXcP0OWGsYBOFrbRIR,186000,4,0,0.76,0.24,0.9728
7iYlacahYFEKx8cpRNC2Tx,69XTCqVzbSWPMLucSvzlLl,7/3/2023,0.638,0.599,1,-4.868,1,0.0334,0.195,0.14,0.106,0.284,169.1,7iYlacahYFEKx8cpRNC2Tx,184269,4,,,,
3cQmqM0awej9iAESjhKrI9,69XTCqVzbSWPMLucSvzlLl,7/3/2023,0.666,0.39,5,-8.575,1,0.0838,0.272,9.39E-06,0.111,0.325,113.866,3cQmqM0awej9iAESjhKrI9,209885,4,0.077,0.702,0.221,0.9812
1mTymOohmNmDtuxDIGAEgK,69XTCqVzbSWPMLucSvzlLl,7/4/2023,0.766,0.425,5,-11.033,0,0.379,0.442,0.000208,0.171,0.63,77.104,1mTymOohmNmDtuxDIGAEgK,214500,4,,,,
4K1J4jNVi02rBWxTtTa4U1,69XTCqVzbSWPMLucSvzlLl,7/4/2023,0.553,0.616,2,-6.08,1,0.32,0.907,0,0.0773,0.324,81.608,4K1J4jNVi02rBWxTtTa4U1,206415,4,,,,
34yAAS72vZUXvsQPHGZexE,69XTCqVzbSWPMLucSvzlLl,7/4/2023,0.473,0.477,0,-8.078,0,0.249,0.224,0,0.265,0.678,183.722,34yAAS72vZUXvsQPHGZexE,203653,4,0.119,0.703,0.179,0.9896
3PfcqdwpjLepyjNwMnj4kG,69XTCqVzbSWPMLucSvzlLl,7/5/2023,0.781,0.826,8,-3.088,0,0.0393,0.0219,0,0.378,0.78,102.977,3PfcqdwpjLepyjNwMnj4kG,209448,4,,,,
1RMJOxR6GRPsBHL8qeC2ux,69XTCqVzbSWPMLucSvzlLl,7/5/2023,0.524,0.364,7,-10.209,1,0.0367,0.808,0,0.1,0.436,75.24,1RMJOxR6GRPsBHL8qeC2ux,209831,4,0.051,0.667,0.282,0.9983
0q75NwOoFiARAVp4EXU4Bs,69XTCqVzbSWPMLucSvzlLl,7/7/2023,0.795,0.594,0,-6.2,1,0.0747,0.111,0,0.162,0.409,135.002,0q75NwOoFiARAVp4EXU4Bs,275080,4,0.129,0.641,0.23,0.9979
6M1sRwraMMNUVCLUvo4e1B,69XTCqVzbSWPMLucSvzlLl,7/18/2023,0.623,0.785,2,-6.479,1,0.247,0.37,0.00494,0.413,0.476,75.056,6M1sRwraMMNUVCLUvo4e1B,217440,4,0.019,0.906,0.075,0.9838
2QjfOoHwnygDutmwzXhWTL,69XTCqVzbSWPMLucSvzlLl,7/5/2023,0.621,0.648,2,-8.465,1,0.25,0.0544,0,0.739,0.503,81.064,2QjfOoHwnygDutmwzXhWTL,193187,4,,,,
22h5rCTgn2V8y0qV6DcPSh,69XTCqVzbSWPMLucSvzlLl,7/5/2023,0.472,0.55,1,-7.58,1,0.261,0.559,0.000137,0.144,0.217,92.302,22h5rCTgn2V8y0qV6DcPSh,249351,5,0.038,0.89,0.072,0.8145
0UQSyryW2vxE88AVFSZs3T,69XTCqVzbSWPMLucSvzlLl,7/7/2023,0.803,0.69,3,-5.89,1,0.269,0.0781,0,0.117,0.444,103.985,0UQSyryW2vxE88AVFSZs3T,242200,4,,,,
0Kz9aGVgFvndWkcaiylIt5,69XTCqVzbSWPMLucSvzlLl,7/7/2023,0.387,0.505,7,-8.579,1,0.247,0.259,0.000133,0.564,0.158,84.942,0Kz9aGVgFvndWkcaiylIt5,350912,4,0.092,0.732,0.176,0.9838
2XLFuIUMIUjznzvdY9WNkN,69XTCqVzbSWPMLucSvzlLl,7/7/2023,0.784,0.663,7,-5.088,1,0.0537,0.0428,0,0.0457,0.392,144.003,2XLFuIUMIUjznzvdY9WNkN,227254,4,,,,
6R6ihJhRbgu7JxJKIbW57w,69XTCqVzbSWPMLucSvzlLl,7/7/2023,0.654,0.325,2,-11.925,1,0.282,0.74,2.14E-05,0.152,0.39,139.886,6R6ihJhRbgu7JxJKIbW57w,243238,4,,,,
33pDmPx2pkJ7JCAQpRDQ9B,69XTCqVzbSWPMLucSvzlLl,7/7/2023,0.681,0.621,1,-10.024,1,0.34,0.036,0.00555,0.138,0.428,135.538,33pDmPx2pkJ7JCAQpRDQ9B,298027,4,,,,
1w1hr8DdUGqGF4qyhCvGhP,69XTCqVzbSWPMLucSvzlLl,7/9/2023,0.627,0.243,3,-7.075,1,0.0353,0.759,0,0.08,0.549,94.176,1w1hr8DdUGqGF4qyhCvGhP,199149,4,,,,
5sCab5LlHPDB6NjvrZMwdX,69XTCqVzbSWPMLucSvzlLl,7/10/2023,0.654,0.605,2,-9.031,1,0.136,0.377,0,0.0891,0.457,90.016,5sCab5LlHPDB6NjvrZMwdX,233227,4,,,,
3pMwo7Y6vWquLxWXOBJQd0,69XTCqVzbSWPMLucSvzlLl,7/11/2023,0.618,0.513,0,-6.58,0,0.13,0.196,0.0593,0.139,0.245,96.964,3pMwo7Y6vWquLxWXOBJQd0,252329,4,0.1,0.677,0.223,0.9908
1acb8u70kClk6NjITaZyuG,69XTCqVzbSWPMLucSvzlLl,7/12/2023,0.507,0.972,8,-2.723,1,0.087,0.0576,1.65E-05,0.14,0.797,120.076,1acb8u70kClk6NjITaZyuG,201760,4,,,,
0PJIbOdMs3bd5AT8liULMQ,69XTCqVzbSWPMLucSvzlLl,7/13/2023,0.715,0.703,5,-3.825,1,0.0503,0.192,0,0.113,0.596,119.749,0PJIbOdMs3bd5AT8liULMQ,238320,4,0.094,0.71,0.196,0.9915
