Year,Month,Day,time,trackName,albumName,artistName,playlists.name,track_id,date,hour,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2023,7,2,13:24:00,The Anthem,The Young and The Hopeless,Good Charlotte,Missing Her,0BRHnOFm6sjxN1i9LJrUDu,7/2/2023,13,0.494,0.939,1,-3.127,1,0.126,0.00666,0.0,0.139,0.893,177.751,175093,4
2023,7,16,14:55:00,The Anthem,The Young and The Hopeless,Good Charlotte,Missing Her,0BRHnOFm6sjxN1i9LJrUDu,7/16/2023,14,0.494,0.939,1,-3.127,1,0.126,0.00666,0.0,0.139,0.893,177.751,175093,4
2023,7,23,06:37:00,The Anthem,The Young and The Hopeless,Good Charlotte,Missing Her,0BRHnOFm6sjxN1i9LJrUDu,7/23/2023,06,0.494,0.939,1,-3.127,1,0.126,0.00666,0.0,0.139,0.893,177.751,175093,4
2023,8,2,10:21:00,The Anthem,The Young and The Hopeless,Good Charlotte,Missing Her,0BRHnOFm6sjxN1i9LJrUDu,8/2/2023,10,0.494,0.939,1,-3.127,1,0.126,0.00666,0.0,0.139,0.893,177.751,175093,4
2023,8,28,04:41:00,The Anthem,The Young and The Hopeless,Good Charlotte,Missing Her,0BRHnOFm6sjxN1i9LJrUDu,8/28/2023,04,0.494,0.939,1,-3.127,1,0.126,0.00666,0.0,0.139,0.893,177.751,175093,4
2023,9,14,23:37:00,The Anthem,The Young and The Hopeless,Good Charlotte,Missing Her,0BRHnOFm6sjxN1i9LJrUDu,9/14/2023,23,0.494,0.939,1,-3.127,1,0.126,0.00666,0.0,0.139,0.893,177.751,175093,4
2023,7,29,09:44:00,Lifestyles of the Rich & Famous,The Young and The Hopeless,Good Charlotte,"1 or 11? Its Aces, Charles!",2g2a5kDeZexbUTD8abcvm6,7/29/2023,09,0.62,0.93,1,-3.685,1,0.0374,0.00043,0.0,0.0686,0.609,106.22,190173,4
2023,8,20,16:52:00,Lifestyles of the Rich & Famous,The Young and The Hopeless,Good Charlotte,"1 or 11? Its Aces, Charles!",2g2a5kDeZexbUTD8abcvm6,8/20/2023,16,0.62,0.93,1,-3.685,1,0.0374,0.00043,0.0,0.0686,0.609,106.22,190173,4
2023,8,22,10:19:00,Lifestyles of the Rich & Famous,The Young and The Hopeless,Good Charlotte,"1 or 11? Its Aces, Charles!",2g2a5kDeZexbUTD8abcvm6,8/22/2023,10,0.62,0.93,1,-3.685,1,0.0374,0.00043,0.0,0.0686,0.609,106.22,190173,4
2023,8,26,13:32:00,Lifestyles of the Rich & Famous,The Young and The Hopeless,Good Charlotte,"1 or 11? Its Aces, Charles!",2g2a5kDeZexbUTD8abcvm6,8/26/2023,13,0.62,0.93,1,-3.685,1,0.0374,0.00043,0.0,0.0686,0.609,106.22,190173,4
2023,8,27,17:05:00,Lifestyles of the Rich & Famous,The Young and The Hopeless,Good Charlotte,"1 or 11? Its Aces, Charles!",2g2a5kDeZexbUTD8abcvm6,8/27/2023,17,0.62,0.93,1,-3.685,1,0.0374,0.00043,0.0,0.0686,0.609,106.22,190173,4
2023,9,6,06:23:00,Lifestyles of the Rich & Famous,The Young and The Hopeless,Good Charlotte,"1 or 11? Its Aces, Charles!",2g2a5kDeZexbUTD8abcvm6,9/6/2023,06,0.62,0.93,1,-3.685,1,0.0374,0.00043,0.0,0.0686,0.609,106.22,190173,4
2023,9,12,08:33:00,Lifestyles of the Rich & Famous,The Young and The Hopeless,Good Charlotte,"1 or 11? Its Aces, Charles!",2g2a5kDeZexbUTD8abcvm6,9/12/2023,08,0.62,0.93,1,-3.685,1,0.0374,0.00043,0.0,0.0686,0.609,106.22,190173,4
2023,9,2,18:28:00,Bang Bang,Revolution Radio,Green Day,Rock Paper Scissors,278Ao6KQDxWGGszv24uvhI,9/2/2023,18,0.499,0.958,9,-5.417,1,0.0898,0.000326,2.19e-06,0.432,0.359,127.491,205440,4
2023,9,7,15:36:00,Bang Bang,Revolution Radio,Green Day,Rock Paper Scissors,278Ao6KQDxWGGszv24uvhI,9/7/2023,15,0.499,0.958,9,-5.417,1,0.0898,0.000326,2.19e-06,0.432,0.359,127.491,205440,4
2023,9,7,16:10:00,Bang Bang,Revolution Radio,Green Day,Rock Paper Scissors,278Ao6KQDxWGGszv24uvhI,9/7/2023,16,0.499,0.958,9,-5.417,1,0.0898,0.000326,2.19e-06,0.432,0.359,127.491,205440,4
2023,6,7,11:13:00,Holiday,Greatest Hits: God's Favorite Band,Green Day,Me and michael,4VgEM12OeaN3GyBV487Me7,6/7/2023,11,0.552,0.89,8,-3.409,1,0.0342,0.000143,0.0,0.888,0.716,146.525,232680,4
2023,6,26,10:15:00,Nuclear Family,¡UNO!,Green Day,Missing Her,206n37mZTmloL45RYhmMlP,6/26/2023,10,0.437,0.988,4,-3.174,1,0.0727,7.4e-05,0.000338,0.599,0.625,175.976,183147,4
2023,7,8,17:13:00,Nuclear Family,¡UNO!,Green Day,Missing Her,206n37mZTmloL45RYhmMlP,7/8/2023,17,0.437,0.988,4,-3.174,1,0.0727,7.4e-05,0.000338,0.599,0.625,175.976,183147,4
2023,8,26,18:23:00,Nuclear Family,¡UNO!,Green Day,Missing Her,206n37mZTmloL45RYhmMlP,8/26/2023,18,0.437,0.988,4,-3.174,1,0.0727,7.4e-05,0.000338,0.599,0.625,175.976,183147,4
2023,8,11,11:15:00,Basket Case,Dookie,Green Day,Rock Paper Scissors,6L89mwZXSOwYl76YXfX13s,8/11/2023,11,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,181533,4
2023,9,12,16:29:00,Basket Case,Dookie,Green Day,Rock Paper Scissors,6L89mwZXSOwYl76YXfX13s,9/12/2023,16,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,181533,4
2023,8,17,20:42:00,Troubled Times,Revolution Radio,Green Day,Perfect Playlist Pt 2,1bsQUnczB7JI4YnDzOjFMz,8/17/2023,20,0.572,0.883,0,-3.74,1,0.0392,0.000893,0.0,0.102,0.469,117.915,184813,4
2023,6,19,16:34:00,¿Viva La Gloria? (Little Girl),21st Century Breakdown,Green Day,Perfect Playlist Pt 2,2mnk1GHN0XmznKiucY4ZW4,6/19/2023,16,0.519,0.845,5,-4.415,0,0.0281,0.0252,2.41e-06,0.0922,0.532,94.955,227680,4
2023,6,6,05:59:00,Say Goodbye,Revolution Radio,Green Day,Perfect Playlist Pt 2,2OV1oB6LQWNw7kTOHU7Bua,6/6/2023,05,0.467,0.946,1,-3.995,1,0.0482,0.000216,0.00926,0.412,0.789,129.89,219347,4
2023,6,11,15:16:00,Say Goodbye,Revolution Radio,Green Day,Perfect Playlist Pt 2,2OV1oB6LQWNw7kTOHU7Bua,6/11/2023,15,0.467,0.946,1,-3.995,1,0.0482,0.000216,0.00926,0.412,0.789,129.89,219347,4
2023,7,1,17:48:00,Stray Heart,¡DOS!,Green Day,Missing Her,2Q22sa3Y4lKXHHBBAxEhYY,7/1/2023,17,0.628,0.943,1,-3.914,0,0.0402,0.000504,0.000237,0.152,0.743,104.041,224947,4
2023,7,2,12:43:00,Stray Heart,¡DOS!,Green Day,Missing Her,2Q22sa3Y4lKXHHBBAxEhYY,7/2/2023,12,0.628,0.943,1,-3.914,0,0.0402,0.000504,0.000237,0.152,0.743,104.041,224947,4
2023,7,4,19:19:00,Stray Heart,¡DOS!,Green Day,Missing Her,2Q22sa3Y4lKXHHBBAxEhYY,7/4/2023,19,0.628,0.943,1,-3.914,0,0.0402,0.000504,0.000237,0.152,0.743,104.041,224947,4
2023,7,8,16:12:00,Stray Heart,¡DOS!,Green Day,Missing Her,2Q22sa3Y4lKXHHBBAxEhYY,7/8/2023,16,0.628,0.943,1,-3.914,0,0.0402,0.000504,0.000237,0.152,0.743,104.041,224947,4
2023,7,16,05:34:00,Stray Heart,¡DOS!,Green Day,Missing Her,2Q22sa3Y4lKXHHBBAxEhYY,7/16/2023,05,0.628,0.943,1,-3.914,0,0.0402,0.000504,0.000237,0.152,0.743,104.041,224947,4
2023,9,12,16:21:00,Stray Heart,¡DOS!,Green Day,Missing Her,2Q22sa3Y4lKXHHBBAxEhYY,9/12/2023,16,0.628,0.943,1,-3.914,0,0.0402,0.000504,0.000237,0.152,0.743,104.041,224947,4
2023,9,12,17:20:00,Stray Heart,¡DOS!,Green Day,Missing Her,2Q22sa3Y4lKXHHBBAxEhYY,9/12/2023,17,0.628,0.943,1,-3.914,0,0.0402,0.000504,0.000237,0.152,0.743,104.041,224947,4
2023,7,15,19:22:00,In the End,Hybrid Theory,Linkin Park,Missing Her,60a0Rd6pjrkxjPbaKzXjfq,7/15/2023,19,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,4
2023,8,5,12:26:00,In the End,Hybrid Theory,Linkin Park,Missing Her,60a0Rd6pjrkxjPbaKzXjfq,8/5/2023,12,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,4
2023,9,3,16:20:00,In the End,Hybrid Theory,Linkin Park,Missing Her,60a0Rd6pjrkxjPbaKzXjfq,9/3/2023,16,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,4
2023,6,19,17:19:00,Holiday / Boulevard of Broken Dreams,American Idiot,Green Day,Me and michael,0MsrWnxQZxPAcov7c74sSo,6/19/2023,17,0.29,0.827,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.086,493400,4
2023,9,11,16:25:00,Back in the USA,Greatest Hits: God's Favorite Band,Green Day,Rock Paper Scissors,53oEpGga4UriwcOKc35LpM,9/11/2023,16,0.394,0.961,1,-3.733,1,0.0438,5.22e-05,0.000131,0.101,0.842,175.991,156248,4
2023,9,14,15:37:00,Back in the USA,Greatest Hits: God's Favorite Band,Green Day,Rock Paper Scissors,53oEpGga4UriwcOKc35LpM,9/14/2023,15,0.394,0.961,1,-3.733,1,0.0438,5.22e-05,0.000131,0.101,0.842,175.991,156248,4
2023,7,8,20:49:00,Brain Stew,Insomniac,Green Day,Rock Paper Scissors,1nLnpLXvl68RZCSjfkyiaa,7/8/2023,20,0.559,0.543,1,-5.429,1,0.302,0.00133,2e-05,0.0577,0.337,75.958,193000,4
2023,8,12,17:59:00,Brain Stew,Insomniac,Green Day,Rock Paper Scissors,1nLnpLXvl68RZCSjfkyiaa,8/12/2023,17,0.559,0.543,1,-5.429,1,0.302,0.00133,2e-05,0.0577,0.337,75.958,193000,4
2023,9,13,15:17:00,Brain Stew,Insomniac,Green Day,Rock Paper Scissors,1nLnpLXvl68RZCSjfkyiaa,9/13/2023,15,0.559,0.543,1,-5.429,1,0.302,0.00133,2e-05,0.0577,0.337,75.958,193000,4
2023,8,31,03:18:00,Welcome to Paradise,Dookie,Green Day,Rock Paper Scissors,5kr3j5Clb9rjEposoMyLVt,8/31/2023,03,0.37,0.96,3,-4.162,0,0.0378,0.000241,0.0116,0.0563,0.717,89.428,224133,4
2023,8,31,14:42:00,Welcome to Paradise,Dookie,Green Day,Rock Paper Scissors,5kr3j5Clb9rjEposoMyLVt,8/31/2023,14,0.37,0.96,3,-4.162,0,0.0378,0.000241,0.0116,0.0563,0.717,89.428,224133,4
2023,6,18,17:04:00,Still Breathing,Revolution Radio,Green Day,Missing Her,19YmvsVCetCBeVj6O2mljR,6/18/2023,17,0.54,0.902,1,-3.577,1,0.0442,0.0142,0.0,0.0756,0.692,75.033,224760,4
2023,7,6,05:54:00,Still Breathing,Revolution Radio,Green Day,Missing Her,19YmvsVCetCBeVj6O2mljR,7/6/2023,05,0.54,0.902,1,-3.577,1,0.0442,0.0142,0.0,0.0756,0.692,75.033,224760,4
2023,7,23,06:54:00,Still Breathing,Revolution Radio,Green Day,Missing Her,19YmvsVCetCBeVj6O2mljR,7/23/2023,06,0.54,0.902,1,-3.577,1,0.0442,0.0142,0.0,0.0756,0.692,75.033,224760,4
2023,7,29,07:07:00,Still Breathing,Revolution Radio,Green Day,Missing Her,19YmvsVCetCBeVj6O2mljR,7/29/2023,07,0.54,0.902,1,-3.577,1,0.0442,0.0142,0.0,0.0756,0.692,75.033,224760,4
2023,8,28,07:42:00,Still Breathing,Revolution Radio,Green Day,Missing Her,19YmvsVCetCBeVj6O2mljR,8/28/2023,07,0.54,0.902,1,-3.577,1,0.0442,0.0142,0.0,0.0756,0.692,75.033,224760,4
2023,8,31,14:48:00,Revolution Radio,Revolution Radio,Green Day,Rock Paper Scissors,3oqYMRKQcwyNmFn1VD2ukD,8/31/2023,14,0.419,0.971,7,-3.622,1,0.0909,4.63e-05,1.43e-05,0.171,0.677,180.033,180853,4
2023,9,12,16:39:00,Revolution Radio,Revolution Radio,Green Day,Rock Paper Scissors,3oqYMRKQcwyNmFn1VD2ukD,9/12/2023,16,0.419,0.971,7,-3.622,1,0.0909,4.63e-05,1.43e-05,0.171,0.677,180.033,180853,4
2023,9,3,19:20:00,Welcome To The Jungle,Appetite For Destruction,Guns N' Roses,I Will Survive,0G21yYKMZoHa30cYVi1iA8,9/3/2023,19,0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,273480,4
2023,8,12,13:15:00,Live And Let Die,Use Your Illusion I,Guns N' Roses,Rock Paper Scissors,0rFWuqFgHAfuzE8uSB9TWR,8/12/2023,13,0.262,0.777,11,-8.671,1,0.0632,0.0109,0.113,0.12,0.264,152.5,182733,4
2023,8,31,14:28:00,Live And Let Die,Use Your Illusion I,Guns N' Roses,Rock Paper Scissors,0rFWuqFgHAfuzE8uSB9TWR,8/31/2023,14,0.262,0.777,11,-8.671,1,0.0632,0.0109,0.113,0.12,0.264,152.5,182733,4
2023,6,6,05:48:00,still feel.,"Now, Not Yet",half•alive,Missing Her,48XkVAagIoQHCsOlJtXUd5,6/6/2023,05,0.779,0.516,10,-6.467,0,0.0521,0.148,0.0,0.0492,0.715,120.026,247787,4
2023,6,18,17:49:00,still feel.,"Now, Not Yet",half•alive,Missing Her,48XkVAagIoQHCsOlJtXUd5,6/18/2023,17,0.779,0.516,10,-6.467,0,0.0521,0.148,0.0,0.0492,0.715,120.026,247787,4
2023,7,9,06:34:00,still feel.,"Now, Not Yet",half•alive,Missing Her,48XkVAagIoQHCsOlJtXUd5,7/9/2023,06,0.779,0.516,10,-6.467,0,0.0521,0.148,0.0,0.0492,0.715,120.026,247787,4
2023,7,9,15:02:00,still feel.,"Now, Not Yet",half•alive,Missing Her,48XkVAagIoQHCsOlJtXUd5,7/9/2023,15,0.779,0.516,10,-6.467,0,0.0521,0.148,0.0,0.0492,0.715,120.026,247787,4
2023,7,15,14:29:00,still feel.,"Now, Not Yet",half•alive,Missing Her,48XkVAagIoQHCsOlJtXUd5,7/15/2023,14,0.779,0.516,10,-6.467,0,0.0521,0.148,0.0,0.0492,0.715,120.026,247787,4
2023,7,23,07:30:00,still feel.,"Now, Not Yet",half•alive,Missing Her,48XkVAagIoQHCsOlJtXUd5,7/23/2023,07,0.779,0.516,10,-6.467,0,0.0521,0.148,0.0,0.0492,0.715,120.026,247787,4
2023,8,2,09:36:00,still feel.,"Now, Not Yet",half•alive,Missing Her,48XkVAagIoQHCsOlJtXUd5,8/2/2023,09,0.779,0.516,10,-6.467,0,0.0521,0.148,0.0,0.0492,0.715,120.026,247787,4
2023,9,12,18:35:00,still feel.,"Now, Not Yet",half•alive,Missing Her,48XkVAagIoQHCsOlJtXUd5,9/12/2023,18,0.779,0.516,10,-6.467,0,0.0521,0.148,0.0,0.0492,0.715,120.026,247787,4
2023,9,13,09:51:00,still feel.,"Now, Not Yet",half•alive,Missing Her,48XkVAagIoQHCsOlJtXUd5,9/13/2023,09,0.779,0.516,10,-6.467,0,0.0521,0.148,0.0,0.0492,0.715,120.026,247787,4
2023,9,13,16:06:00,still feel.,"Now, Not Yet",half•alive,Missing Her,48XkVAagIoQHCsOlJtXUd5,9/13/2023,16,0.779,0.516,10,-6.467,0,0.0521,0.148,0.0,0.0492,0.715,120.026,247787,4
2023,7,2,13:37:00,Pure Gold,"Now, Not Yet",half•alive,Missing Her,06yksZ8eFxWyaCxxnbXd0q,7/2/2023,13,0.686,0.594,0,-6.981,1,0.0358,0.0821,0.0897,0.418,0.287,132.983,214227,4
2023,7,14,02:34:00,Pure Gold,"Now, Not Yet",half•alive,Missing Her,06yksZ8eFxWyaCxxnbXd0q,7/14/2023,02,0.686,0.594,0,-6.981,1,0.0358,0.0821,0.0897,0.418,0.287,132.983,214227,4
2023,8,2,09:40:00,Pure Gold,"Now, Not Yet",half•alive,Missing Her,06yksZ8eFxWyaCxxnbXd0q,8/2/2023,09,0.686,0.594,0,-6.981,1,0.0358,0.0821,0.0897,0.418,0.287,132.983,214227,4
2023,8,25,04:36:00,Pure Gold,"Now, Not Yet",half•alive,Missing Her,06yksZ8eFxWyaCxxnbXd0q,8/25/2023,04,0.686,0.594,0,-6.981,1,0.0358,0.0821,0.0897,0.418,0.287,132.983,214227,4
2023,6,18,17:54:00,arrow,"Now, Not Yet",half•alive,Missing Her,6HGDxEtcoUsztb2xeVOXTP,6/18/2023,17,0.797,0.606,7,-6.41,1,0.0938,0.00549,9.62e-05,0.0954,0.77,99.982,222707,4
2023,7,5,20:17:00,arrow,"Now, Not Yet",half•alive,Missing Her,6HGDxEtcoUsztb2xeVOXTP,7/5/2023,20,0.797,0.606,7,-6.41,1,0.0938,0.00549,9.62e-05,0.0954,0.77,99.982,222707,4
2023,7,6,05:46:00,arrow,"Now, Not Yet",half•alive,Missing Her,6HGDxEtcoUsztb2xeVOXTP,7/6/2023,05,0.797,0.606,7,-6.41,1,0.0938,0.00549,9.62e-05,0.0954,0.77,99.982,222707,4
2023,7,16,08:03:00,arrow,"Now, Not Yet",half•alive,Missing Her,6HGDxEtcoUsztb2xeVOXTP,7/16/2023,08,0.797,0.606,7,-6.41,1,0.0938,0.00549,9.62e-05,0.0954,0.77,99.982,222707,4
2023,7,31,07:08:00,arrow,"Now, Not Yet",half•alive,Missing Her,6HGDxEtcoUsztb2xeVOXTP,7/31/2023,07,0.797,0.606,7,-6.41,1,0.0938,0.00549,9.62e-05,0.0954,0.77,99.982,222707,4
2023,8,2,09:32:00,arrow,"Now, Not Yet",half•alive,Missing Her,6HGDxEtcoUsztb2xeVOXTP,8/2/2023,09,0.797,0.606,7,-6.41,1,0.0938,0.00549,9.62e-05,0.0954,0.77,99.982,222707,4
2023,8,26,11:29:00,Tip Toes,3,half•alive,Perfect Playlist Pt 2,7DwaOIkZk8qLJKGX7XTF2l,8/26/2023,11,0.68,0.789,5,-5.589,1,0.159,0.039,3.75e-06,0.112,0.54,130.029,195047,4
2023,8,18,10:08:00,Dream Is Collapsing,Inception,Hans Zimmer,HOmeWorK BANgers,5xKVYMxOHB2XRLCUafFrz6,8/18/2023,10,0.518,0.433,8,-12.194,1,0.0313,0.0711,0.79,0.42,0.0892,126.017,143805,3
2023,9,3,11:44:00,Dream Is Collapsing,Inception,Hans Zimmer,HOmeWorK BANgers,5xKVYMxOHB2XRLCUafFrz6,9/3/2023,11,0.518,0.433,8,-12.194,1,0.0313,0.0711,0.79,0.42,0.0892,126.017,143805,3
2023,9,3,09:56:00,Time,Inception,Hans Zimmer,HOmeWorK BANgers,6ZFbXIJkuI1dVNWvzJzown,9/3/2023,09,0.286,0.0968,7,-16.806,1,0.0323,0.178,0.696,0.0861,0.0395,62.881,275556,4
2023,7,31,05:18:00,Jump in the Line,Jump Up Calypso,Harry Belafonte,"1 or 11? Its Aces, Charles!",1zW2csx1vVJrKfvDrFQNVt,7/31/2023,05,0.594,0.889,5,-7.775,1,0.246,0.768,0.0,0.124,0.8,116.187,221704,4
2023,8,13,13:39:00,Jump in the Line,Jump Up Calypso,Harry Belafonte,"1 or 11? Its Aces, Charles!",1zW2csx1vVJrKfvDrFQNVt,8/13/2023,13,0.594,0.889,5,-7.775,1,0.246,0.768,0.0,0.124,0.8,116.187,221704,4
2023,9,9,21:46:00,Jump in the Line,Jump Up Calypso,Harry Belafonte,"1 or 11? Its Aces, Charles!",1zW2csx1vVJrKfvDrFQNVt,9/9/2023,21,0.594,0.889,5,-7.775,1,0.246,0.768,0.0,0.124,0.8,116.187,221704,4
2023,8,13,06:09:00,Banana Boat (Day-O),Calypso,Harry Belafonte,"1 or 11? Its Aces, Charles!",4fHDlIntTsRGSyTg5UYZYC,8/13/2023,06,0.797,0.105,1,-16.881,1,0.0969,0.885,0.000116,0.108,0.419,122.545,183133,4
2023,8,16,11:08:00,Banana Boat (Day-O),Calypso,Harry Belafonte,"1 or 11? Its Aces, Charles!",4fHDlIntTsRGSyTg5UYZYC,8/16/2023,11,0.797,0.105,1,-16.881,1,0.0969,0.885,0.000116,0.108,0.419,122.545,183133,4
2023,8,18,03:15:00,Banana Boat (Day-O),Calypso,Harry Belafonte,"1 or 11? Its Aces, Charles!",4fHDlIntTsRGSyTg5UYZYC,8/18/2023,03,0.797,0.105,1,-16.881,1,0.0969,0.885,0.000116,0.108,0.419,122.545,183133,4
2023,8,20,16:49:00,Banana Boat (Day-O),Calypso,Harry Belafonte,"1 or 11? Its Aces, Charles!",4fHDlIntTsRGSyTg5UYZYC,8/20/2023,16,0.797,0.105,1,-16.881,1,0.0969,0.885,0.000116,0.108,0.419,122.545,183133,4
2023,8,26,13:29:00,Banana Boat (Day-O),Calypso,Harry Belafonte,"1 or 11? Its Aces, Charles!",4fHDlIntTsRGSyTg5UYZYC,8/26/2023,13,0.797,0.105,1,-16.881,1,0.0969,0.885,0.000116,0.108,0.419,122.545,183133,4
2023,8,26,19:10:00,Banana Boat (Day-O),Calypso,Harry Belafonte,"1 or 11? Its Aces, Charles!",4fHDlIntTsRGSyTg5UYZYC,8/26/2023,19,0.797,0.105,1,-16.881,1,0.0969,0.885,0.000116,0.108,0.419,122.545,183133,4
2023,8,29,07:38:00,Banana Boat (Day-O),Calypso,Harry Belafonte,"1 or 11? Its Aces, Charles!",4fHDlIntTsRGSyTg5UYZYC,8/29/2023,07,0.797,0.105,1,-16.881,1,0.0969,0.885,0.000116,0.108,0.419,122.545,183133,4
2023,9,1,06:58:00,Banana Boat (Day-O),Calypso,Harry Belafonte,"1 or 11? Its Aces, Charles!",4fHDlIntTsRGSyTg5UYZYC,9/1/2023,06,0.797,0.105,1,-16.881,1,0.0969,0.885,0.000116,0.108,0.419,122.545,183133,4
2023,9,5,17:55:00,Banana Boat (Day-O),Calypso,Harry Belafonte,"1 or 11? Its Aces, Charles!",4fHDlIntTsRGSyTg5UYZYC,9/5/2023,17,0.797,0.105,1,-16.881,1,0.0969,0.885,0.000116,0.108,0.419,122.545,183133,4
2023,9,12,04:55:00,Banana Boat (Day-O),Calypso,Harry Belafonte,"1 or 11? Its Aces, Charles!",4fHDlIntTsRGSyTg5UYZYC,9/12/2023,04,0.797,0.105,1,-16.881,1,0.0969,0.885,0.000116,0.108,0.419,122.545,183133,4
2023,6,17,19:30:00,Buttercup,Landmark,Hippo Campus,Perfect Playlist Pt 2,6iCJCZqDJjmBxt07Oid6FI,6/17/2023,19,0.623,0.763,9,-4.412,1,0.0719,0.199,6.52e-06,0.126,0.199,108.871,226610,4
2023,6,18,18:07:00,Buttercup,Landmark,Hippo Campus,Perfect Playlist Pt 2,6iCJCZqDJjmBxt07Oid6FI,6/18/2023,18,0.623,0.763,9,-4.412,1,0.0719,0.199,6.52e-06,0.126,0.199,108.871,226610,4
2023,7,9,07:22:00,Buttercup,Landmark,Hippo Campus,Perfect Playlist Pt 2,6iCJCZqDJjmBxt07Oid6FI,7/9/2023,07,0.623,0.763,9,-4.412,1,0.0719,0.199,6.52e-06,0.126,0.199,108.871,226610,4
2023,9,16,09:14:00,Choke,Choke,I DONT KNOW HOW BUT THEY FOUND ME,Missing Her,37mfTcSlX60JtAvAETytGs,9/16/2023,09,0.516,0.85,4,-3.909,0,0.0706,0.00139,0.0,0.296,0.583,120.324,195717,4
2023,9,16,09:15:00,Choke,Choke,I DONT KNOW HOW BUT THEY FOUND ME,Missing Her,37mfTcSlX60JtAvAETytGs,9/16/2023,09,0.516,0.85,4,-3.909,0,0.0706,0.00139,0.0,0.296,0.583,120.324,195717,4
2023,8,13,12:10:00,Greenback Boogie,Greenback Boogie,Ima Robot,"1 or 11? Its Aces, Charles!",2a6lmAMwH4RjNGDY01kytd,8/13/2023,12,0.548,0.54,10,-9.912,1,0.0391,0.42,0.0144,0.643,0.284,142.914,297706,4
2023,8,13,18:19:00,Greenback Boogie,Greenback Boogie,Ima Robot,"1 or 11? Its Aces, Charles!",2a6lmAMwH4RjNGDY01kytd,8/13/2023,18,0.548,0.54,10,-9.912,1,0.0391,0.42,0.0144,0.643,0.284,142.914,297706,4
2023,8,23,10:58:00,Greenback Boogie,Greenback Boogie,Ima Robot,"1 or 11? Its Aces, Charles!",2a6lmAMwH4RjNGDY01kytd,8/23/2023,10,0.548,0.54,10,-9.912,1,0.0391,0.42,0.0144,0.643,0.284,142.914,297706,4
2023,9,5,18:34:00,Greenback Boogie,Greenback Boogie,Ima Robot,"1 or 11? Its Aces, Charles!",2a6lmAMwH4RjNGDY01kytd,9/5/2023,18,0.548,0.54,10,-9.912,1,0.0391,0.42,0.0144,0.643,0.284,142.914,297706,4
2023,7,7,06:38:00,I’m So Sorry,Smoke + Mirrors,Imagine Dragons,Missing Her,4o74y4XY1ypNZkZtZkK8Wi,7/7/2023,06,0.524,0.679,2,-6.01,0,0.0565,0.131,0.0,0.201,0.37,142.588,230200,4
2023,7,16,03:43:00,I’m So Sorry,Smoke + Mirrors,Imagine Dragons,Missing Her,4o74y4XY1ypNZkZtZkK8Wi,7/16/2023,03,0.524,0.679,2,-6.01,0,0.0565,0.131,0.0,0.201,0.37,142.588,230200,4
2023,7,16,18:15:00,I’m So Sorry,Smoke + Mirrors,Imagine Dragons,Missing Her,4o74y4XY1ypNZkZtZkK8Wi,7/16/2023,18,0.524,0.679,2,-6.01,0,0.0565,0.131,0.0,0.201,0.37,142.588,230200,4
2023,9,4,18:52:00,Lazaretto,Lazaretto,Jack White,Rock Paper Scissors,3T76zPJz3tWL27FrjJe2ot,9/4/2023,18,0.381,0.838,6,-6.562,0,0.0709,0.0046,3.77e-05,0.101,0.581,118.214,219400,4
2023,7,3,16:53:00,Say You Won't Let Go,Back from the Edge,James Arthur,Missing Her,5uCax9HTNlzGybIStD3vDh,7/3/2023,16,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4
2023,7,4,17:34:00,Say You Won't Let Go,Back from the Edge,James Arthur,Missing Her,5uCax9HTNlzGybIStD3vDh,7/4/2023,17,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4
2023,7,7,03:13:00,Say You Won't Let Go,Back from the Edge,James Arthur,Missing Her,5uCax9HTNlzGybIStD3vDh,7/7/2023,03,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4
2023,7,29,09:25:00,Say You Won't Let Go,Back from the Edge,James Arthur,Missing Her,5uCax9HTNlzGybIStD3vDh,7/29/2023,09,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4
2023,6,10,15:41:00,Superhero,Strays,Jane's Addiction,"1 or 11? Its Aces, Charles!",6z4CTIToU7a03Rq07F9FF4,6/10/2023,15,0.462,0.919,10,-3.595,1,0.0608,0.0145,0.0,0.562,0.523,103.021,238107,4
2023,6,15,03:36:00,Superhero,Strays,Jane's Addiction,"1 or 11? Its Aces, Charles!",6z4CTIToU7a03Rq07F9FF4,6/15/2023,03,0.462,0.919,10,-3.595,1,0.0608,0.0145,0.0,0.562,0.523,103.021,238107,4
